Long,Lat,esrisnsr_azimuth,esrignss_positionsourcetype,esrignss_h_rms,esrignss_v_rms,esrignss_latitude,esrignss_longitude,esrignss_altitude,esrignss_pdop,esrignss_hdop,esrignss_vdop,esrignss_fixtype,esrignss_correctionage,esrignss_stationid,esrignss_numsats,esrignss_fixdatetime,esrignss_avg_h_rms,esrignss_avg_v_rms,esrignss_avg_positions,esrignss_h_stddev,globalid,bt_id,dbh_1,notes,height,leaves_coll,locality,date_coll,qubr_id_2,fruiting
-110.1662605,24.00069688199814,283.1888428,3,0.24189678,0.47559376000000003,24.00069688,-110.1662605,472.96096,1.1000000200000002,0.5,0.97979593,4,21,2,20,11/24/25 23:05,,,,,{EF803CDD-4DBA-4711-B0F6-EC525D0C0F5B},286,,"No BT, ID’ed from photos",8.7,N,LM,11/24/25 23:05,,N
-110.16841,23.99962301033087,111.616539,3,1.23598248,2.54256301,23.99962301,-110.16841,467.979475,1,0.5,0.86602539,2,4,,24,11/24/25 22:11,,,,,{F2F2DC8B-625E-4D25-AEF5-8F829594A59C},276,,,3.6,N,LM,11/24/25 22:11,,N
-110.1667098,24.000073333715584,52.154758449999996,3,0.85373482,1.60230228,24.00007333,-110.1667098,468.753897,1.5,0.60000002,1.37477267,2,4,,23,11/24/25 22:36,,,,,{F3008462-9B3B-4DB2-B285-AEF60680A0AA},259,,,6.3,N,LM,11/24/25 22:36,,N
-110.1684178,23.999644445818134,233.5419769,3,1.14116275,2.46317583,23.99964445,-110.1684178,466.207262,1,0.5,0.86602539,2,8,,27,11/24/25 22:10,,,,,{F838AC0B-9452-4628-BB45-970B4FFC6D2C},269,,,9.1,N,LM,11/24/25 22:11,,N
-109.8431035,23.550771686097747,231.77114867999998,3,1.1732032700000001,1.79810145,23.550771689999998,-109.8431035,377.90425,1.5,0.6999999900000001,1.3266499,2,20,,19,11/23/25 18:59,,,,,{20B106C0-038F-4917-9C4B-F171B824599A},594,,,19.6,N,SD,11/23/25 18:59,,N
-109.8443723,23.551487562466107,164.36448668999998,3,0.54266942,0.97649914,23.55148756,-109.8443723,382.122255,1.5,0.6999999900000001,1.3266499,4,11,2,17,11/23/25 19:17,,,,,{3DAC9CEA-15F0-49A7-8C58-FF6EF5E715D3},588,,,10.8,N,SD,11/23/25 19:17,,N
-109.8443575,23.551506326436318,152.2338715,3,0.7284328000000001,1.01482147,23.551506330000002,-109.8443575,379.997172,1.2000000499999999,0.60000002,1.03923047,4,19,2,15,11/23/25 19:13,,,,,{41FF4049-CF28-4052-BB0D-89FB5CF3952E},590,,,8.7,N,SD,11/23/25 19:14,,N
-109.8458108,23.552014848278727,195.6640625,3,0.47331615,0.6485764900000001,23.55201485,-109.8458108,386.550868,1.2000000499999999,0.6999999900000001,0.97467947,4,45,2,14,11/23/25 19:39,,,,,{49293867-460D-4427-AD16-F1B230D8FFDF},586,,Acorns brown,13.8,N,SD,11/23/25 19:39,,Y
-109.8434947,23.551037195908368,66.32719421,3,0.84332176,1.48289836,23.5510372,-109.8434947,377.652125,1.2999999500000001,0.60000002,1.15325618,4,50,2,18,11/23/25 19:05,,,,,{6B967A3A-5DA2-4128-BB71-14287AABF2BB},592,,Acorns brown,12.8,Y,SD,11/23/25 19:06,SD_075,Y
-109.8433486,23.55101120492454,140.5631104,3,0.89126473,1.50562539,23.551011199999998,-109.8433486,376.27235299999995,1.3999999800000003,0.60000002,1.26491106,4,9,2,18,11/23/25 19:03,,,,,{96E0D5BC-B521-4F20-B303-B87AD80DCBC9},593,,,7,N,SD,11/23/25 19:03,,N
-109.844363,23.551511146304147,264.68563843000004,3,0.7826742000000001,1.21752988,23.55151115,-109.844363,384.80985,1.3999999800000003,0.8000000100000001,1.14891243,4,5,2,16,11/23/25 19:24,,,,,{993610EE-C1D6-408F-BB4F-F09FD3DAB69E},3074,,,12.6,Y,SD,11/23/25 19:25,SD_328,Y
-109.8468805,23.552779923212338,339.69793701000003,3,0.9571860200000001,1.8027039800000002,23.552779920000003,-109.8468805,386.161688,1.3999999800000003,0.6999999900000001,1.21243548,2,3,,19,11/23/25 18:33,,,,,{9BBD4D9A-E0A6-4BA9-A884-787DFF11044C},584,,Green and brown acorns,12.5,N,SD,11/23/25 18:34,,Y
-109.8443395,23.55149050231416,276.79565429999997,3,0.5511390300000001,0.8766522,23.5514905,-109.8443395,379.074361,1.2000000499999999,0.60000002,1.03923047,4,27,2,12,11/23/25 19:11,,,,,{B2DB0004-C0E0-4B1B-B2E0-353620C58DCF},591,,Acorns brown,14.6,N,SD,11/23/25 19:12,,Y
-109.846901,23.55270899120312,166.1048584,3,0.52940381,0.90234352,23.552708990000003,-109.846901,384.58896000000004,1.2999999500000001,0.60000002,1.15325618,4,7,2,19,11/23/25 18:35,,,,,{B8FED47C-45A2-4E18-966C-BCE8A1619E79},2386,96,Brown acorns,11,Y,SD,11/23/25 18:35,SD_327,Y
-109.8426456,23.55060829131442,185.97676085999998,3,1.63054611,1.9378080300000002,23.55060829,-109.8426456,374.52198500000003,1.5,0.8000000100000001,1.2688577200000002,2,3,,19,11/23/25 18:54,,,,,{C9107507-42AB-4178-A8CB-038FEF269AA0},595,,Acorns brown,17.2,N,SD,11/23/25 18:55,,Y
-109.8443736,23.551478129423845,144.533371,3,0.6031246000000001,0.9492186100000001,23.55147813,-109.8443736,383.246784,1.2999999500000001,0.6999999900000001,1.09544504,4,7,2,18,11/23/25 19:19,,,,,{DCFF4F68-45C1-4313-9946-B8784F3CB239},587,,Acorns brown,8.8,N,SD,11/23/25 19:19,,N
-109.8468648,23.552859694399263,216.9316101,3,0.6696349100000001,1.0529994599999999,23.552859690000002,-109.8468648,385.85150799999997,1.2999999500000001,0.60000002,1.15325618,4,7,2,19,11/23/25 18:42,,,,,{F68582EC-E8BC-4F15-B1F4-9AF06F199743},596,,Acorns brown and green,7.6,N,SD,11/23/25 18:42,,Y
-109.8467691,23.55272017322679,116.0411072,3,0.59730883,0.9882813,23.55272017,-109.8467691,384.808935,1.2999999500000001,0.6999999900000001,1.09544504,4,8,2,18,11/23/25 18:38,,,,,{F8E44227-C31D-4369-86F6-EE39EC769447},585,,Acorns green and brown,10.8,N,SD,11/23/25 18:39,,Y
-109.8443895,23.551509482037485,80.01187897,3,1.4490176000000001,2.44490829,23.55150948,-109.8443895,381.68978000000004,1.3999999800000003,0.6999999900000001,1.21243548,2,3,,19,11/23/25 19:20,,,,,{FE575166-B18B-474C-B088-EF4F4C18EA29},589,,"Acorns brown, 2 trunks further back from arroyo behind this tree that we can’t sample",14.3,N,SD,11/23/25 19:21,,Y
-109.8561884,23.553620733512638,74.67692566000001,3,0.73680221,1.18452714,23.55362073,-109.8561884,400.80605099999997,1.2999999500000001,0.60000002,1.15325618,4,7,2,15,11/25/25 19:03,,,,,{008264B4-C968-461B-8E6B-056C312E387B},629,,Acorns green and brown,12.2,Y,SD,11/25/25 19:03,,Y
-109.8568292,23.55375076320691,346.8424377,3,0.70559586,1.08421108,23.55375076,-109.8568292,406.11908200000005,1.5,0.6999999900000001,1.3266499,4,14,2,16,11/25/25 18:33,,,,,{07795CEE-2217-4015-900F-0C5757FB7564},640,,Acorns brown and green,4.9,N,SD,11/25/25 18:34,,Y
-109.8540147,23.553848293627876,215.9306488,3,1.26978653,2.73233641,23.553848289999998,-109.8540147,400.11242999999996,1.2999999500000001,0.5,1.19999993,2,5,,26,11/25/25 21:31,,,,,{1253797D-72FA-46F9-A1F8-CCE81AC3DE1D},2394,53.4,"DBH2: 49.9, acorns brown and green",12,Y,SD,11/25/25 21:33,SD_336,Y
-109.8573655,23.55394597878915,180.9725037,3,0.45707205,0.75624948,23.553945979999998,-109.8573655,407.88457,1.5,0.6999999900000001,1.3266499,4,8,2,16,11/25/25 18:24,,,,,{13C0E2D4-3403-49DE-983E-35D679A9DFFD},644,,Branch 1,,,SD,11/25/25 18:24,,
-109.8535467,23.553266904592473,214.6935272,3,0.9771631300000001,1.808009,23.5532669,-109.8535467,397.594452,1.1000000200000002,0.5,0.97979593,2,4,,23,11/25/25 20:53,,,,,{15225C8E-D33E-43C9-8DA4-C0BD2BFAF740},602,,Branch 3,,,SD,11/25/25 20:53,,
-109.8559442,23.553569409693637,309.3410339,3,0.51452262,0.7206902000000001,23.553569409999998,-109.8559442,404.473689,1.1000000200000002,0.60000002,0.9219544500000001,4,19,2,18,11/25/25 19:15,,,,,{166CBAF3-A6CD-4B1A-BC18-F4E4D15482D3},625,,Acorns brown,6.6,N,SD,11/25/25 19:15,,Y
-109.8553953,23.55359370628632,117.6881867,3,0.39933457000000006,0.5750418800000001,23.55359371,-109.8553953,405.988924,1.1000000200000002,0.60000002,0.9219544500000001,4,10,2,19,11/25/25 19:42,,,,,{16B5BD80-41F7-4064-99AA-67532BE1A651},616,,,4.1,N,SD,11/25/25 19:43,,N
-109.8556644,23.553572193858585,,1,,,,,,,,,,,,,,,,,,{18FE345B-E849-4330-B749-0144FECE03F1},622,,,8.8,N,SD,11/25/25 19:28,,N
-109.8546084,23.552908508534607,105.3156052,3,0.7555768100000001,1.22539547,23.55290851,-109.8546084,404.05504,1.2999999500000001,0.60000002,1.15325618,4,8,2,13,11/25/25 20:33,,,,,{1C56337B-7F5D-4735-BE6A-93708C2A281A},609,,,,N,SD,11/25/25 20:33,,N
-109.8535246,23.553258077756045,281.70272826999997,3,1.01950965,1.75606115,23.55325808,-109.8535246,397.94784599999997,1.2000000499999999,0.5,1.09087121,2,3,,23,11/25/25 20:54,,,,,{1CA361C2-555A-40C8-9BDD-C45E2F960493},602,,Branch 2,,,SD,11/25/25 20:54,,
-109.8542277,23.553046263972316,16.342155459999997,3,1.32760336,2.4754228400000002,23.553046260000002,-109.8542277,399.103444,1.2999999500000001,0.6999999900000001,1.09544504,2,63,,20,11/25/25 20:40,,,,,{1EF3213F-4635-401A-A90F-4FF28DC464C6},607,,,14.2,N,SD,11/25/25 20:40,,Y
-109.8550842,23.552965318619577,116.8413925,3,0.39670523,0.62774702,23.552965320000002,-109.8550842,402.932693,1,0.60000002,0.8000000100000001,4,9,2,21,11/25/25 20:28,,,,,{2711A4A9-EAC7-4715-89F1-1FFF304F39F0},612,,Branch 1,,,SD,11/25/25 20:28,,
-109.8568024,23.553749022385635,234.14266967999998,3,0.43812173000000004,0.7364839900000001,23.553749019999998,-109.8568024,405.745328,1.6000000200000002,0.6999999900000001,1.43874955,4,23,2,15,11/25/25 18:35,,,,,{2B926B84-12C2-4BA0-B51E-3BA2CD99589F},638,,Acorns green and brown,10.9,N,SD,11/25/25 18:35,,Y
-109.8542544,23.553743710986666,284.04272461000005,3,0.6101008299999999,1.0519078400000001,23.55374371,-109.8542544,401.08614,1.5,0.60000002,1.37477267,4,10,2,20,11/25/25 21:40,,,,,{2BB89DCE-7E39-494E-A7E3-BB4486AB3DDA},2395,59.5,"Acorns green, DBH2: 49",10.2,Y,SD,11/25/25 21:40,SD_337,Y
-109.8536225,23.55325698006282,33.88959122,3,1.06067011,1.99075568,23.55325698,-109.8536225,398.115165,1.1000000200000002,0.60000002,0.9219544500000001,2,3,,22,11/25/25 20:52,,,,,{2F1D3FD6-C992-45EE-A9A0-661561CAAAA3},602,,Branch 4,,,SD,11/25/25 20:52,,
-109.8560613,23.55360596945554,295.5609741,3,0.57208462,0.8743938800000001,23.55360597,-109.8560613,404.127245,1.1000000200000002,0.60000002,0.9219544500000001,4,20,2,15,11/25/25 19:10,,,,,{31271D37-F06A-45B9-BCC1-E53E0BD3F5C5},627,,,11.1,N,SD,11/25/25 19:10,,N
-109.8573569,23.553914614404583,284.4792786,3,0.41054787000000004,0.67188223,23.55391461,-109.8573569,407.17326,1.5,0.6999999900000001,1.3266499,4,11,2,14,11/25/25 18:24,,,,,{3A8C08E1-ABEC-4EA8-AC28-EF56EB181DBA},644,,Branch 2,,,SD,11/25/25 18:24,,
-109.8535807,23.553180399264075,89.44819641,3,1.0058327,1.6299128600000001,23.553180400000002,-109.8535807,400.23839799999996,1.2000000499999999,0.60000002,1.03923047,2,3,,19,11/25/25 20:50,,,,,{3F462599-99FA-45B9-8726-179B1A362BA1},602,,Acorns brown but mostly empty cupules,13.7,Y,SD,11/25/25 20:50,SD_155,Y
-109.8546813,23.55363474079602,345.24429320999997,3,1.87284208,4.84365004,23.55363474,-109.8546813,397.920642,1.6000000200000002,0.60000002,1.4832397700000002,2,3,,22,11/25/25 21:55,,,,,{467E8782-696C-4199-A6E1-6BA6C603E896},2397,28.4,Acorns brown,9.9,Y,SD,11/25/25 21:56,SD_339,Y
-109.8552269,23.55361108322639,309.9149475,3,0.97991194,1.33257211,23.55361108,-109.8552269,403.7416,1.6000000200000002,0.89999998,1.32287574,4,105,2,12,11/25/25 19:58,,,,,{4738C68C-80A6-4840-A7E8-D0F4AC1467FD},613,,Acorns brown,10.1,N,SD,11/25/25 19:59,,Y
-109.8532298,23.553369762432823,257.546936,3,1.2733810399999999,2.3108839199999998,23.55336976,-109.8532298,395.934074,1.2999999500000001,0.60000002,1.15325618,2,35,,22,11/25/25 21:05,,,,,{48623630-FF22-4A28-9F37-76811D75FDC0},601,,Acorns brown,14.2,Y,SD,11/25/25 21:06,SD_153,Y
-109.8550282,23.55297034595023,40.418216709999996,3,0.77082245,1.4971388,23.552970350000002,-109.8550282,403.389337,1.5,0.6999999900000001,1.3266499,4,8,2,15,11/25/25 20:26,,,,,{4E02389F-CA1A-4F3F-B3CC-7062772B5312},612,,Branch 4,,,SD,11/25/25 20:26,,
-109.8537645,23.553949908394852,180.748703,3,0.71551693,1.08255185,23.55394991,-109.8537645,399.640187,1.2000000499999999,0.5,1.09087121,4,8,2,19,11/25/25 21:18,,,,,{4F017A6E-286C-4727-AE83-909BCAA86306},2392,61.4,Acorns green and brown,9.9,Y,SD,11/25/25 21:19,SD_334,Y
-109.8550831,23.55298039072922,86.10906981999999,3,0.47926615,0.83509876,23.552980390000002,-109.8550832,402.97612699999996,1,0.60000002,0.8000000100000001,4,6,2,10,11/25/25 20:27,,,,,{503B9890-B717-42B5-94D6-620BBBBE98B1},612,,Branch 2,,,SD,11/25/25 20:27,,
-109.8567649,23.553798001708646,74.69366455000001,3,0.45521934000000003,0.7908754200000001,23.553798,-109.8567649,408.422129,1.3999999800000003,0.6999999900000001,1.21243548,4,15,2,16,11/25/25 18:40,,,,,{524E8A00-63DD-4653-9CD3-A93037F784E7},634,,,11.9,Y,SD,11/25/25 18:41,SD_186,N
-109.853481,23.554085662531072,148.5214996,3,0.8071923200000001,1.53521078,23.55408566,-109.853481,396.839404,1.3999999800000003,0.5,1.30766964,2,7,,24,11/25/25 21:13,,,,,{5C26A9B3-206C-48B0-9B84-C9B021849560},2391,62.1,Acorns brown,15.1,Y,SD,11/25/25 21:13,SD_333,Y
-109.855531,23.553612948393997,182.0680084,3,1.53335459,2.26242578,23.553612949999998,-109.855531,404.02467,1.3999999800000003,0.6999999900000001,1.21243548,2,3,,18,11/25/25 19:52,,,,,{632B65F1-9447-4C45-A741-1380D42C9250},620,,,,N,SD,11/25/25 19:52,,N
-109.85352,23.5532328,234.9944,3,0.85872873,1.54525508,23.5532328,-109.85352,398.78847900000005,1.2000000499999999,0.5,1.09087121,2,2,,23,11/25/25 20:54,,,,,{634CF725-9CEC-462C-9928-F2064448030D},602,,Branch 1,,,SD,11/25/25 20:54,,
-109.8569683,23.553703255412508,165.26947020999998,3,0.69726632,0.94228776,23.55370326,-109.8569683,406.864597,1.5,0.6999999900000001,1.3266499,4,6,2,12,11/25/25 18:29,,,,,{705715B4-3F7E-4CBF-AABD-5D3C8F296A00},642,,Acorns brown,12.9,N,SD,11/25/25 18:29,,Y
-109.8567261,23.553712068220005,335.9580994,3,0.92617627,1.61643931,23.55371207,-109.8567262,404.309071,1.5,0.6999999900000001,1.3266499,4,62,2,15,11/25/25 18:49,,,,,{71162045-EB5A-464E-BB47-0BD2D4B3271B},631,,,11.6,N,SD,11/25/25 18:49,,N
-109.8562014,23.55354867050396,312.8708191,3,0.9470169300000001,1.3260060500000002,23.55354867,-109.8562014,402.83608000000004,1.2999999500000001,0.60000002,1.15325618,4,11,2,19,11/25/25 19:05,,,,,{715646BD-AAF5-4EDD-BFE3-3511E07A19BB},629,,Branch 3,,,SD,11/25/25 19:05,,
-109.8561548,23.553576855543653,341.5323181,3,1.2860969500000001,2.0351125899999998,23.55357686,-109.8561548,402.916345,1.2999999500000001,0.6999999900000001,1.09544504,2,5,,20,11/25/25 19:04,,,,,{76FB87C6-39DC-4558-8307-BB31FC97BF7F},629,,Branch 4,,,SD,11/25/25 19:05,,
-109.8550671,23.552995570712696,10.3612051,3,0.5974446400000001,1.09733325,23.55299557,-109.8550671,403.48216,1,0.60000002,0.8000000100000001,4,14,2,10,11/25/25 20:27,,,,,{81C9F32C-DA44-4254-868B-9390DE862F40},612,,Branch 3,,,SD,11/25/25 20:27,,
-109.8557861,23.55359044533055,29.24090385,3,0.80503862,0.96928124,23.553590449999998,-109.855786,403.60508300000004,1.2000000499999999,0.6999999900000001,0.97467947,4,10,2,12,11/25/25 19:18,,,,,{859EA039-41C1-4796-BC3D-A94EF8CE3B70},For AJ,,13 trunks here which are too tall to sample,,,SD,11/25/25 19:18,,
-109.8556609,23.553586866513886,113.2307816,3,0.51738629,0.7231270300000001,23.55358687,-109.8556609,405.803516,1.2000000499999999,0.60000002,1.03923047,4,8,2,17,11/25/25 19:29,,,,,{8958170D-34EA-4963-A972-33730541F11F},621,,,6.9,N,SD,11/25/25 19:29,,N
-109.8569815,23.55371198257881,18.68897629,3,1.13010283,1.97111572,23.55371198,-109.8569814,405.58584,1.5,0.6999999900000001,1.3266499,2,4,,19,11/25/25 18:28,,,,,{8A580E10-7245-4F00-AD72-D780B1BA3CC2},643,,Brown acorns,10.2,N,SD,11/25/25 18:28,,Y
-109.8568157,23.553732921023137,83.18731688999999,3,0.47847538000000006,0.77832797,23.553732919999998,-109.8568157,405.55271500000003,1.5,0.6999999900000001,1.3266499,4,8,2,16,11/25/25 18:34,,,,,{8CC10C35-5A9C-4A83-A3B1-A101C5C519B5},639,,Acorns green and brown,6.2,N,SD,11/25/25 18:35,,Y
-109.8550437,23.552904570662964,26.91768646,3,0.62326413,1.01079916,23.552904570000003,-109.8550437,404.08139,1.3999999800000003,0.6999999900000001,1.21243548,4,23,2,12,11/25/25 20:24,,,,,{8FB7CE47-876C-4347-9842-C659F286BA2F},612,,Acorns brown,10.2,Y,SD,11/25/25 20:24,,Y
-109.8572436,23.553443780468296,,1,,,,,,,,,,,,,,,,,,{9045AEFA-FB88-4445-91CF-5F1CE57AC7E6},For AJ,,"12trunks spread across cliff side, I think most of the projections here are correct",,,SD,11/25/25 18:27,,
-109.8562462,23.55356641801323,66.72277832,3,0.48295404,0.6890646800000001,23.55356642,-109.8562462,402.59154,1.1000000200000002,0.60000002,0.9219544500000001,4,9,2,20,11/25/25 19:07,,,,,{914CE0C9-B2D0-4A97-897B-DE33DBE4679A},629,,Branch 1,,,SD,11/25/25 19:07,,
-109.8568101,23.553776811292103,265.01626587000004,3,0.43464843000000003,0.7321875700000001,23.55377681,-109.8568101,406.814543,1.5,0.6999999900000001,1.3266499,4,9,2,18,11/25/25 18:36,,,,,{94A4AB18-E186-431F-B5DE-DEB2DF994742},637,,Acorns green,9.5,N,SD,11/25/25 18:36,,Y
-109.8539702,23.553862663214684,180.9858704,3,0.71742958,1.05421192,23.55386266,-109.8539702,401.324507,1.2999999500000001,0.60000002,1.15325618,4,10,2,14,11/25/25 21:27,,,,,{9638F872-EF05-4756-8ACC-4608BFBC682C},2393,56.3,Acorns green,16.8,Y,SD,11/25/25 21:28,SD_335,Y
-109.8562371,23.553539523355067,62.282066349999994,3,0.60048506,0.85722918,23.55353952,-109.8562371,402.599893,1.1000000200000002,0.60000002,0.9219544500000001,4,9,2,20,11/25/25 19:06,,,,,{99B42190-4730-4B56-A43E-E1D10DF67FDB},629,,Branch 2,,,SD,11/25/25 19:06,,
-109.8581831,23.55749943159685,,5,,,,,,,,,,,,,,,,,,{A2CFAE29-D880-42E3-AB3B-A25E12E42801},For AJ: no,,This is a cliff and no QUBR can be seen on it,,,SD,11/25/25 21:59,,
-109.8556726,23.55362017,327.9315491,3,1.71733931,2.08441869,23.55362017,-109.8556726,406.157367,1,0.60000002,0.8000000100000001,2,5,,23,11/25/25 19:33,,,,,{A340DC10-2DC3-49AA-9697-9577997CB472},For AJ,,5 more trunks here that we didn’t sample ,,,SD,11/25/25 19:34,,
-109.8555064,23.552893554997567,,1,,,,,,,,,,,,,,,,,,{A54DE7D1-8BCF-4D11-B16E-5A59A8228F86},For AJ: No,,,,,SD,11/25/25 20:22,,
-109.8567499,23.55379801900155,78.73005676000001,3,0.42421810000000004,0.70468719,23.55379802,-109.8567499,408.081335,1.5,0.6999999900000001,1.3266499,4,7,2,17,11/25/25 18:41,,,,,{A76C25AA-B3D4-42E7-A7B4-49F5DF38E529},633,,,,N,SD,11/25/25 18:42,,N
-109.8554836,23.55359057,132.4374237,3,0.92956451,1.19228325,23.55359057,-109.8554836,405.70196300000003,1,0.60000002,0.8000000100000001,4,9,2,23,11/25/25 19:35,,,,,{AA3D0BD1-F2D5-451A-B44D-701662785F84},618,,Acorns green,5.7,N,SD,11/25/25 19:35,,Y
-109.8544255,23.55305625768992,20.56613731,3,0.50746184,0.8057759600000001,23.55305626,-109.8544255,400.56017199999997,1.2000000499999999,0.60000002,1.03923047,4,14,2,11,11/25/25 20:36,,,,,{AC5B9B2B-FBB4-4600-B429-D266D6F6E26E},608,,Acorns brown,17.3,N,SD,11/25/25 20:36,,Y
-109.8538652,23.553159856000384,355.699707,3,1.21434485,1.9696649800000001,23.55315986,-109.8538652,401.78031200000004,1.6000000200000002,0.6999999900000001,1.43874955,2,5,,17,11/25/25 20:45,,,,,{AD3025BE-DE28-4D2F-AF7B-8739A0B2121D},605,,Acorns brown,14.9,N,SD,11/25/25 20:46,,Y
-109.8532558,23.55318848580063,147.3048554,3,1.1700585,2.06131536,23.55318849,-109.8532558,398.987627,1.5,0.60000002,1.37477267,2,3,,18,11/25/25 21:00,,,,,{AF573AC1-8EE5-4B88-A0B2-5DCE097512A4},2390,67.4,"Daniel tag: 29, acorns brown and green",10,Y,SD,11/25/25 21:00,SD_332,Y
-109.8561203,23.55360911100724,289.7299194,3,0.96550031,1.3019833600000001,23.55360911,-109.8561203,403.414231,1.1000000200000002,0.60000002,0.9219544500000001,4,42,2,14,11/25/25 19:08,,,,,{AFD4399B-0220-4BCE-8F07-7B712491A6A7},628,,"Acorns green, 9 trunks up bank from here",12.4,N,SD,11/25/25 19:08,,Y
-109.8546592,23.552922230147086,9.51385403,3,0.88372477,1.4187011600000001,23.55292223,-109.8546592,405.403906,1.1000000200000002,0.60000002,0.9219544500000001,4,37,2,20,11/25/25 20:30,,,,,{B4D0AEED-5776-4637-9510-C7C30F00D154},610,,,14.8,N,SD,11/25/25 20:30,,Y
-109.8574053,23.553892472896923,16.24602509,3,1.01262638,1.82262201,23.553892469999997,-109.8574053,404.663226,1.5,0.6999999900000001,1.3266499,2,3,,18,11/25/25 18:25,,,,,{BD530108-FE19-4B61-A0CE-49D82020449D},644,,Branch 3,,,SD,11/25/25 18:25,,
-109.8534513,23.553154020023133,186.5358582,3,1.1364087600000001,2.07900242,23.55315402,-109.8534513,401.235528,1.2999999500000001,0.60000002,1.15325618,2,3,,20,11/25/25 20:55,,,,,{C3076387-A3DE-4EFA-98AE-2157AC98FBF9},603,,Acorns brown and green,13.3,N,SD,11/25/25 20:56,,Y
-109.8556834,23.55353931172222,137.186554,3,0.8018385400000001,1.0895530299999998,23.553539309999998,-109.8556834,404.640543,1.2000000499999999,0.6999999900000001,0.97467947,4,8,2,18,11/25/25 19:25,,,,,{C7EF90E6-ADB7-4AC8-8AB1-A84D1792F9BF},624,,Acorns green,4.2,N,SD,11/25/25 19:25,,Y
-109.8546401,23.55289052542177,295.64971923999997,3,0.9937511800000001,1.6281957699999998,23.552890530000003,-109.8546401,403.102393,1.1000000200000002,0.60000002,0.9219544500000001,2,3,,23,11/25/25 20:32,,,,,{C9B6E658-5A40-4F5F-9C46-73303104CB7E},611,,,4.9,N,SD,11/25/25 20:32,,N
-109.8554604,23.55356151669689,295.6712647,3,1.2653120100000002,1.7019135500000002,23.55356152,-109.8554604,404.162286,1.1000000200000002,0.60000002,0.9219544500000001,2,2,,22,11/25/25 19:38,,,,,{CAAAA3B4-DDC8-4369-A32A-45BFEE242E41},619,,"Acorns brown and green, couldn’t get height bc hard to see trunk",,N,SD,11/25/25 19:39,,Y
-109.8566307,23.553673434982205,348.6334534,3,0.82171862,1.1730489100000001,23.55367343,-109.8566307,405.02687199999997,1.5,0.6999999900000001,1.3266499,4,8,2,17,11/25/25 18:51,,,,,{CCA16EAC-D3DC-4EB5-9846-323A813AEE6C},630,,Green acorns ,16.4,N,SD,11/25/25 18:51,,Y
-109.8544294,23.55376384818711,348.4380798,3,0.9749464500000001,1.5651792800000002,23.55376385,-109.8544294,401.919716,1.3999999800000003,0.60000002,1.26491106,4,28,2,21,11/25/25 21:45,,,,,{CD847C89-B9EC-4F10-8BAA-767C7E1A7F0F},2396,104.3,"Acorns green and brown, DBH2: 97.7",26,Y,SD,11/25/25 21:48,SD_338,Y
-109.854047,23.55317363,91.81423187,3,0.97318791,1.8194720299999998,23.55317363,-109.854047,399.768793,1.3999999800000003,0.6999999900000001,1.21243548,2,76,,18,11/25/25 20:43,,,,,{D6FD0F5A-45D3-47F8-A527-23364DC77D45},606,,Acorns green and brown,13.2,N,SD,11/25/25 20:43,,Y
-109.8556791,23.553555647798504,156.6156921,3,0.9121092900000001,1.18438527,23.55355565,-109.8556791,405.074148,1.1000000200000002,0.60000002,0.9219544500000001,4,9,2,18,11/25/25 19:22,,,,,{DB3A80A1-44B4-4014-8A13-63833CCD80A7},623,,Acorns green,6.3,N,SD,11/25/25 19:22,,Y
-109.8554144,23.553575684563977,185.8572235,3,0.42123472,0.60703396,23.553575679999998,-109.8554144,405.29119499999996,1.1000000200000002,0.60000002,0.9219544500000001,4,25,2,15,11/25/25 19:44,,,,,{DE256D3C-7BD4-4018-A8A1-9B1782BC196B},614,,,6.1,N,SD,11/25/25 19:44,,N
-109.8568533,23.553756357880136,146.1585999,3,0.96528579,1.60789201,23.553756359999998,-109.8568533,404.83743,1.70000005,0.8000000100000001,1.5,4,7,2,18,11/25/25 18:32,,,,,{E5F65A3C-5BBD-4A21-9147-A23E21FB70C4},641,,Green and brown acorns,8.4,N,SD,11/25/25 18:33,,Y
-109.8538012,23.55322365234714,85.41361237,3,0.9470642800000001,1.65026458,23.55322365,-109.8538012,398.71846999999997,1.3999999800000003,0.60000002,1.26491106,2,3,,19,11/25/25 20:47,,,,,{E80E8409-F205-4D3D-A199-FF6BF8121659},604,,Acorns brown and green,18.4,N,SD,11/25/25 20:47,,Y
-109.8554057,23.553591248217394,144.3481293,3,0.50327659,0.73951831,23.55359125,-109.8554057,405.82523,1.1000000200000002,0.60000002,0.9219544500000001,4,5,2,19,11/25/25 19:41,,,,,{EFED224C-8C73-4B18-A8E8-570013BAF829},617,,"Acorns green and brown, can’t get height ",,N,SD,11/25/25 19:42,,Y
-109.8559541,23.55357667,243.6700592,3,0.77533374,1.2192212500000001,23.553576669999998,-109.8559541,404.797385,1.1000000200000002,0.60000002,0.9219544500000001,4,8,2,14,11/25/25 19:13,,,,,{F59CEF5F-96EB-485A-9E79-8FAA04125094},626,,Acorns brown,11.1,N,SD,11/25/25 19:14,,Y
